 "Current-Month (Ticks)" "PLWH" "PLWH" "PLWH" "PLWH" "PLWH" "PLWH" "Total Links" "Num Links HETF-HETM" "Num Links HETF-MSM" "Num Links MSM-HETF" "Num Links MSM-MSM" "Total People Stage" "Total People Sex" "" "Total prevalence" "Total prevalence" "Total prevalence" "Total prevalence" "Total prevalence" "Total prevalence" "" "" "Diagnosed prevalence" "Diagnosed prevalence" "Diagnosed prevalence" "Diagnosed prevalence" "Diagnosed prevalence" "Diagnosed prevalence" "" "" "new infections by risk group" "new infections by risk group" "new infections by risk group" "new infections by risk group" "new infections by risk group" "new infections by risk group" "" "Annual incidence" "Annual incidence" "Annual incidence" "Annual incidence" "Annual incidence" "Annual incidence" "" "new diagnosis by risk group" "new diagnosis by risk group" "new diagnosis by risk group" "new diagnosis by risk group" "new diagnosis by risk group" "new diagnosis by risk group" "" "Annual diagnosis" "Annual diagnosis" "Annual diagnosis" "Annual diagnosis" "Annual diagnosis" "Annual diagnosis" "" "Annual incidence / total prevalence" "Annual incidence / total prevalence" "Annual incidence / total prevalence" "Annual incidence / total prevalence" "Annual incidence / total prevalence" "Annual incidence / total prevalence" "" "Annual diagnosis / diagnosed prevalence" "Annual diagnosis / diagnosed prevalence" "Annual diagnosis / diagnosed prevalence" "Annual diagnosis / diagnosed prevalence" "Annual diagnosis / diagnosed prevalence" "Annual diagnosis / diagnosed prevalence" "" "new infections" "" "" "Annual incidence by age group" "Annual incidence by age group" "Annual incidence by age group" "Annual incidence by age group" "Annual incidence by age group" "" "" "Annual diagnosis by age group" "Annual diagnosis by age group" "Annual diagnosis by age group" "Annual diagnosis by age group" "Annual diagnosis by age group" "" "" "Annual incidence / total prevalence in age group" "Annual incidence / total prevalence in age group" "Annual incidence / total prevalence in age group" "Annual incidence / total prevalence in age group" "Annual incidence / total prevalence in age group" "" "" "Annual diagnosis / diagnosed prevalence in age group" "Annual diagnosis / diagnosed prevalence in age group" "Annual diagnosis / diagnosed prevalence in age group" "Annual diagnosis / diagnosed prevalence in age group" "Annual diagnosis / diagnosed prevalence in age group" "" "" "Total prevalence by age group" "Total prevalence by age group" "Total prevalence by age group" "Total prevalence by age group" "Total prevalence by age group" "" "" "Diagnosed prevalence by age group" "Diagnosed prevalence by age group" "Diagnosed prevalence by age group" "Diagnosed prevalence by age group" "Diagnosed prevalence by age group" "" "Care continuum stage" "Care continuum stage" "Care continuum stage" "Care continuum stage" "Care continuum stage" "Care continuum stage"
 0 1101 523 3519 0 0 0 20747 0 0 0 0 "" "" "" 0.21407738673925725 0.10169161967723118 0.6842309935835116 0 0 0 "" "" 0.2482614742698192 0.12726008344923506 0.6244784422809457 0 0 0 "" "" 1137 537 3629 0 0 0 "" 0.21440693946822553 0.10126343579106166 0.6843296247407128 0 0 0 "" 714 366 1796 0 0 0 "" 0.2482614742698192 0.12726008344923506 0.6244784422809457 0 0 0 "" 1.0326975476839237 1.0267686424474187 1.0312588803637397 0 0 0 "" 1 1 1 0 0 0 "" 5303 "" "" 0.0993777107297756 0.20196115406373752 0.3177446728267019 0.26079577597586273 0.1201206864039223 "" "" 0.8150208623087621 0.05354659248956885 0.05702364394993046 0.05111265646731571 0.02329624478442281 "" "" 1.3308080808080809 1.1756311745334798 1.137744767049291 0.9134742404227213 0.7574316290130797 "" "" 28.240963855421686 0.4128686327077748 0.18594104308390022 0.15123456790123457 0.11837455830388692 "" "" 0.07699786117052304 0.17713396850087498 0.2879642232160218 0.2943807116468987 0.1635232354656815 "" "" 0.028859527121001392 0.12969401947148818 0.3066759388038943 0.3379694019471488 0.19680111265646733 "" 0.4407933112969084 0 0.2531596344545985 0.06630371378572818 0.03849893058526152 0.20124440987750342
 0 1058 500 3547 0 0 0 20989 0 0 0 0 "" "" "" 0.20724779627815867 0.0979431929480901 0.6948090107737512 0 0 0 "" "" 0.23401313515381955 0.12132734185966125 0.6446595229865192 0 0 0 "" "" 1102 515 3632 0 0 0 "" 0.20994475138121546 0.09811392646218327 0.6919413221566013 0 0 0 "" 677 351 1865 0 0 0 "" 0.23401313515381955 0.12132734185966125 0.6446595229865192 0 0 0 "" 1.0415879017013232 1.03 1.0239639131660558 0 0 0 "" 1 1 1 0 0 0 "" 5249 "" "" 0.0965898266336445 0.20441988950276244 0.3341588874071252 0.25319108401600304 0.11164031244046485 "" "" 0.8067749740753543 0.05184929139301763 0.07708261320428621 0.05046664362253716 0.013826477704804701 "" "" 1.2611940298507462 1.2390300230946882 1.1087231352718079 0.9108978752570254 0.7361809045226131 "" "" 26.82758620689655 0.436046511627907 0.23132780082987553 0.15129533678756477 0.075046904315197 "" "" 0.07874632713026444 0.16963761018609208 0.3098922624877571 0.28579823702252694 0.15592556317335945 "" "" 0.030072589007950224 0.11890770826132042 0.3332181126857933 0.3335637746284134 0.18423781541652265 "" 0.43330068560235063 0 0.2517140058765916 0.07482859941234084 0.040156709108716944 0.2
 0 1048 548 3365 0 0 0 20365 0 0 0 0 "" "" "" 0.21124773231203386 0.11046160048377343 0.6782906672041927 0 0 0 "" "" 0.23243801652892562 0.1353305785123967 0.6322314049586777 0 0 0 "" "" 1074 571 3446 0 0 0 "" 0.21096051856216852 0.11215871145158123 0.6768807699862502 0 0 0 "" 675 393 1836 0 0 0 "" 0.23243801652892562 0.1353305785123967 0.6322314049586777 0 0 0 "" 1.0248091603053435 1.0419708029197081 1.0240713224368498 0 0 0 "" 1 1 1 0 0 0 "" 5091 "" "" 0.09781968179139658 0.19387153800824986 0.31742290316244354 0.2773521901394618 0.11353368689844824 "" "" 0.8185261707988981 0.046831955922865015 0.06439393939393939 0.05096418732782369 0.01928374655647383 "" "" 1.263959390862944 1.211042944785276 1.150997150997151 0.9145077720207254 0.7189054726368159 "" "" 32.56164383561644 0.3930635838150289 0.2122587968217934 0.14055080721747387 0.10163339382940109 "" "" 0.07941947188066922 0.1642813948800645 0.2830074581737553 0.31122757508566823 0.16206409997984278 "" "" 0.025137741046831957 0.11914600550964187 0.3033746556473829 0.36260330578512395 0.18973829201101927 "" 0.4146341463414634 0 0.26627696029026404 0.07861318282604314 0.041120741785930254 0.19935496875629913
 0 1172 545 3518 0 0 0 21990 0 0 0 0 "" "" "" 0.2238777459407832 0.1041069723018147 0.6720152817574021 0 0 0 "" "" 0.2494773519163763 0.11881533101045297 0.6317073170731707 0 0 0 "" "" 1217 566 3621 0 0 0 "" 0.22520355292376018 0.10473723168023687 0.670059215396003 0 0 0 "" 716 341 1813 0 0 0 "" 0.2494773519163763 0.11881533101045297 0.6317073170731707 0 0 0 "" 1.03839590443686 1.038532110091743 1.0292779988629903 0 0 0 "" 1 1 1 0 0 0 "" 5404 "" "" 0.09548482605477424 0.192079940784604 0.3249444855662472 0.2716506291635825 0.115840118430792 "" "" 0.8062717770034843 0.05470383275261324 0.07177700348432056 0.049477351916376304 0.017770034843205575 "" "" 1.2997481108312343 1.1768707482993197 1.1824915824915825 0.9146417445482866 0.7228637413394919 "" "" 31.27027027027027 0.4511494252873563 0.23435722411831628 0.142 0.08963093145869948 "" "" 0.07583572110792741 0.16848137535816618 0.2836676217765043 0.30659025787965616 0.16542502387774594 "" "" 0.02578397212543554 0.12125435540069686 0.30627177700348435 0.34843205574912894 0.19825783972125435 "" 0.45176695319961796 0 0.24699140401146133 0.061700095510983766 0.04049665711556829 0.19904489016236868
 0 1069 516 3609 0 0 0 21536 0 0 0 0 "" "" "" 0.205814401232191 0.0993453985367732 0.6948402002310358 0 0 0 "" "" 0.23401313515381955 0.12132734185966125 0.6446595229865192 0 0 0 "" "" 1113 531 3696 0 0 0 "" 0.20842696629213484 0.09943820224719101 0.6921348314606741 0 0 0 "" 677 351 1865 0 0 0 "" 0.23401313515381955 0.12132734185966125 0.6446595229865192 0 0 0 "" 1.0411599625818522 1.0290697674418605 1.0241064006650042 0 0 0 "" 1 1 1 0 0 0 "" 5340 "" "" 0.09831460674157304 0.20580524344569287 0.33239700374531833 0.25224719101123594 0.11123595505617978 "" "" 0.8067749740753543 0.05184929139301763 0.07708261320428621 0.05046664362253716 0.013826477704804701 "" "" 1.2589928057553956 1.2446206115515288 1.1024844720496894 0.9113667117726658 0.7369727047146402 "" "" 26.82758620689655 0.436046511627907 0.23132780082987553 0.15129533678756477 0.075046904315197 "" "" 0.08028494416634578 0.1700038505968425 0.30997304582210244 0.28455910666153256 0.15517905275317675 "" "" 0.030072589007950224 0.11890770826132042 0.3332181126857933 0.3335637746284134 0.18423781541652265 "" 0.4430111667308433 0 0.24720831728917983 0.07142857142857142 0.03889102810935695 0.19946091644204852
 0 1124 532 3593 0 0 0 21555 0 0 0 0 "" "" "" 0.21413602590969708 0.10135263859782816 0.6845113354924748 0 0 0 "" "" 0.248 0.12730434782608696 0.6246956521739131 0 0 0 "" "" 1161 546 3704 0 0 0 "" 0.21456292737017188 0.10090556274256145 0.6845315098872666 0 0 0 "" 713 366 1796 0 0 0 "" 0.248 0.12730434782608696 0.6246956521739131 0 0 0 "" 1.032918149466192 1.0263157894736843 1.0308934038408015 0 0 0 "" 1 1 1 0 0 0 "" 5411 "" "" 0.10219922380336352 0.20291997782295323 0.31565329883570503 0.25965625577527257 0.1195712437627056 "" "" 0.8146086956521739 0.05391304347826087 0.057043478260869564 0.051130434782608696 0.023304347826086955 "" "" 1.3198090692124105 1.17937701396348 1.1311258278145695 0.9153094462540716 0.7576112412177985 "" "" 28.216867469879517 0.4155495978552279 0.18615209988649262 0.15123456790123457 0.11837455830388692 "" "" 0.07982472851971804 0.17736711754619927 0.2876738426366927 0.29243665460087637 0.16269765669651362 "" "" 0.028869565217391303 0.1297391304347826 0.30643478260869567 0.33808695652173915 0.1968695652173913 "" 0.4522766241188798 0 0.24747570965898266 0.06325014288435893 0.037911983234901886 0.19908554010287674
 0 1057 519 3508 0 0 0 21329 0 0 0 0 "" "" "" 0.20790715971675847 0.10208497246262785 0.6900078678206137 0 0 0 "" "" 0.23680555555555555 0.1284722222222222 0.6347222222222222 0 0 0 "" "" 1089 534 3605 0 0 0 "" 0.20830145371078806 0.10214231063504207 0.6895562356541699 0 0 0 "" 682 370 1828 0 0 0 "" 0.23680555555555555 0.1284722222222222 0.6347222222222222 0 0 0 "" 1.0302743614001892 1.0289017341040463 1.0276510832383123 0 0 0 "" 1 1 1 0 0 0 "" 5228 "" "" 0.09869931140015302 0.20007651109410865 0.32899770466717676 0.2589900535577659 0.11323641928079571 "" "" 0.8163194444444445 0.04826388888888889 0.06736111111111111 0.05347222222222222 0.014583333333333334 "" "" 1.2678132678132679 1.1940639269406392 1.1390728476821192 0.905685618729097 0.7437185929648241 "" "" 29.3875 0.39488636363636365 0.21555555555555556 0.1527777777777778 0.07777777777777778 "" "" 0.08005507474429582 0.17230527143981117 0.2970102281667978 0.29405979543666405 0.15656963021243114 "" "" 0.027777777777777776 0.12222222222222222 0.3125 0.35 0.1875 "" 0.43351691581431945 0 0.25255704169944926 0.07415420928402833 0.04032258064516129 0.1994492525570417
 0 1061 552 3435 0 0 0 21125 0 0 0 0 "" "" "" 0.2101822503961965 0.10935023771790808 0.6804675118858954 0 0 0 "" "" 0.23257418909592822 0.13526570048309178 0.63216011042098 0 0 0 "" "" 1089 576 3523 0 0 0 "" 0.20990747879722435 0.1110254433307633 0.6790670778720124 0 0 0 "" 674 392 1832 0 0 0 "" 0.23257418909592822 0.13526570048309178 0.63216011042098 0 0 0 "" 1.0263901979264844 1.0434782608695652 1.025618631732169 0 0 0 "" 1 1 1 0 0 0 "" 5188 "" "" 0.10061680801850424 0.19468003084040092 0.3163068619892059 0.27582883577486506 0.1125674633770239 "" "" 0.8188405797101449 0.04692891649413389 0.06383712905452035 0.05106970324361629 0.01932367149758454 "" "" 1.273170731707317 1.1966824644549763 1.1540084388185654 0.9184852374839538 0.7174447174447175 "" "" 32.50684931506849 0.3930635838150289 0.21070615034168566 0.14095238095238094 0.10163339382940109 "" "" 0.0812202852614897 0.16719492868462757 0.2816957210776545 0.30863708399366085 0.16125198098256735 "" "" 0.025189786059351276 0.11939268461007592 0.30296756383712903 0.36231884057971014 0.1901311249137336 "" 0.42591125198098256 0 0.2579239302694136 0.07507923930269414 0.04061014263074485 0.2004754358161648
 0 1191 554 3570 0 0 0 22334 0 0 0 0 "" "" "" 0.22408278457196612 0.10423330197554093 0.6716839134524929 0 0 0 "" "" 0.2497384025113359 0.11893965817928148 0.6313219393093826 0 0 0 "" "" 1236 576 3679 0 0 0 "" 0.2250956109998179 0.10489892551447824 0.6700054634857039 0 0 0 "" 716 341 1810 0 0 0 "" 0.2497384025113359 0.11893965817928148 0.6313219393093826 0 0 0 "" 1.0377833753148615 1.03971119133574 1.030532212885154 0 0 0 "" 1 1 1 0 0 0 "" 5491 "" "" 0.09615734838827172 0.19176834820615551 0.32362046985977055 0.2717173556729193 0.1167364778728829 "" "" 0.8060690617370073 0.05476107429368678 0.07185211021974189 0.0495291245204046 0.0177886292291594 "" "" 1.2972972972972974 1.1818181818181819 1.1799468791500665 0.9175891758917589 0.7242937853107345 "" "" 31.22972972972973 0.45244956772334294 0.23462414578587698 0.14214214214214213 0.08963093145869948 "" "" 0.07657572906867356 0.16763875823142052 0.28334901222953907 0.3059266227657573 0.1665098777046096 "" "" 0.025810952214858737 0.12103243808859435 0.3062434600627834 0.34844785490059293 0.19846529473317057 "" 0.4605832549388523 0 0.2400752587017874 0.059266227657572904 0.03819379115710254 0.20188146754468486
 0 1070 525 3565 0 0 0 21699 0 0 0 0 "" "" "" 0.20736434108527133 0.10174418604651163 0.6908914728682171 0 0 0 "" "" 0.23695198329853862 0.12839248434237996 0.6346555323590815 0 0 0 "" "" 1104 542 3669 0 0 0 "" 0.2077140169332079 0.1019755409219191 0.690310442144873 0 0 0 "" 681 369 1824 0 0 0 "" 0.23695198329853862 0.12839248434237996 0.6346555323590815 0 0 0 "" 1.0317757009345794 1.0323809523809524 1.029172510518934 0 0 0 "" 1 1 1 0 0 0 "" 5315 "" "" 0.10084666039510819 0.20037629350893696 0.3273753527751646 0.25832549388523046 0.11307619943555974 "" "" 0.8159359777313848 0.04836464857341684 0.0675017397355602 0.05358385525400139 0.014613778705636743 "" "" 1.276190476190476 1.1899441340782122 1.1379986919555265 0.9104774535809018 0.7438118811881188 "" "" 29.3125 0.396011396011396 0.21603563474387527 0.15308151093439365 0.07792207792207792 "" "" 0.08139534883720931 0.17344961240310078 0.29631782945736435 0.29224806201550385 0.15658914728682172 "" "" 0.027835768963117607 0.12212943632567849 0.3124565066109951 0.3500347947112039 0.18754349338900486 "" 0.44302325581395346 0 0.24612403100775193 0.06918604651162791 0.040697674418604654 0.20096899224806203
 0 1081 522 3682 0 0 0 22392 0 0 0 0 "" "" "" 0.2045411542100284 0.09877010406811731 0.6966887417218544 0 0 0 "" "" 0.2339688041594454 0.12166377816291161 0.6443674176776429 0 0 0 "" "" 1128 537 3776 0 0 0 "" 0.20731483183238375 0.098695092813821 0.6939900753537953 0 0 0 "" 675 351 1859 0 0 0 "" 0.2339688041594454 0.12166377816291161 0.6443674176776429 0 0 0 "" 1.0434782608695652 1.028735632183908 1.0255296034763715 0 0 0 "" 1 1 1 0 0 0 "" 5441 "" "" 0.09998162102554678 0.20566072413159345 0.33100532990259146 0.2525271089873185 0.11082521595294982 "" "" 0.8069324090121317 0.051299826689774695 0.07729636048526863 0.050606585788561524 0.01386481802426343 "" "" 1.2505747126436781 1.2502793296089385 1.1035539215686274 0.9141716566866267 0.7353658536585366 "" "" 26.75862068965517 0.43529411764705883 0.23180873180873182 0.15145228215767634 0.07518796992481203 "" "" 0.08230842005676443 0.1693472090823084 0.30879848628193 0.2843897824030274 0.15515610217596973 "" "" 0.030155979202772965 0.11785095320623917 0.3334488734835355 0.3341421143847487 0.18440207972270364 "" 0.45411542100283825 0 0.2410596026490066 0.06811731315042574 0.04049195837275307 0.19621570482497636
 0 1073 561 3513 0 0 0 21768 0 0 0 0 "" "" "" 0.20847095395375947 0.10899553137750145 0.682533514668739 0 0 0 "" "" 0.23249396343566747 0.1355639875819248 0.6319420489824077 0 0 0 "" "" 1102 585 3607 0 0 0 "" 0.20816018133736305 0.11050245561012467 0.6813373630525122 0 0 0 "" 674 393 1832 0 0 0 "" 0.23249396343566747 0.1355639875819248 0.6319420489824077 0 0 0 "" 1.027027027027027 1.0427807486631016 1.026757756902932 0 0 0 "" 1 1 1 0 0 0 "" 5294 "" "" 0.10143558745749906 0.1938043067623725 0.3148847752172271 0.27597279939554215 0.11390253116735928 "" "" 0.8178682304242842 0.046912728527078305 0.06416005519144533 0.05174197999310107 0.019317005864091064 "" "" 1.2635294117647058 1.1971995332555425 1.1552321552321552 0.9206049149338374 0.7221556886227545 "" "" 32.04054054054054 0.3930635838150289 0.21160409556313994 0.14285714285714285 0.10181818181818182 "" "" 0.08257237225568292 0.16650476005440062 0.28035748979988345 0.308334952399456 0.16223042549057703 "" "" 0.025526043463263193 0.1193515005174198 0.30320800275957227 0.3621938599517075 0.18972059330803726 "" 0.43675927724888286 0 0.25374004274334566 0.07052652030308917 0.040994754225762584 0.19797940547891976
 0 1208 568 3629 0 0 0 22978 0 0 0 0 "" "" "" 0.2234967622571693 0.10508788159111933 0.6714153561517113 0 0 0 "" "" 0.249912739965096 0.11867364746945899 0.631413612565445 0 0 0 "" "" 1253 591 3742 0 0 0 "" 0.22431077694235588 0.10580021482277122 0.6698890082348729 0 0 0 "" 716 340 1809 0 0 0 "" 0.249912739965096 0.11867364746945899 0.631413612565445 0 0 0 "" 1.0372516556291391 1.0404929577464788 1.031138054560485 0 0 0 "" 1 1 1 0 0 0 "" 5586 "" "" 0.09738632295023272 0.1920873612602936 0.32295023272466883 0.27103472968134623 0.11654135338345864 "" "" 0.8055846422338568 0.054799301919720766 0.07190226876090751 0.04956369982547993 0.018150087260034906 "" "" 1.3014354066985645 1.1778265642151482 1.178314826910516 0.9203647416413374 0.7233333333333334 "" "" 31.18918918918919 0.45375722543352603 0.23462414578587698 0.1424272818455366 0.0912280701754386 "" "" 0.07733580018501388 0.16854764107308048 0.28325624421831636 0.30434782608695654 0.16651248843663274 "" "" 0.02582897033158813 0.12076788830715532 0.306457242582897 0.34799301919720765 0.19895287958115182 "" 0.46993524514338575 0 0.2360777058279371 0.056429232192414434 0.03866790009250694 0.19888991674375578
 0 1140 536 3653 0 0 0 22390 0 0 0 0 "" "" "" 0.21392381309814223 0.10058172264965284 0.685494464252205 0 0 0 "" "" 0.2479972135144549 0.12713340299547196 0.6248693834900731 0 0 0 "" "" 1178 551 3767 0 0 0 "" 0.21433770014556042 0.10025473071324599 0.6854075691411936 0 0 0 "" 712 365 1794 0 0 0 "" 0.2479972135144549 0.12713340299547196 0.6248693834900731 0 0 0 "" 1.0333333333333334 1.0279850746268657 1.0312072269367643 0 0 0 "" 1 1 1 0 0 0 "" 5496 "" "" 0.10407569141193596 0.2032387190684134 0.3138646288209607 0.259825327510917 0.11899563318777293 "" "" 0.8150470219435737 0.05363984674329502 0.05712295367467781 0.051201671891327065 0.022988505747126436 "" "" 1.3179723502304148 1.1832627118644068 1.1274509803921569 0.9159717767799872 0.7587006960556845 "" "" 28.19277108433735 0.41397849462365593 0.18657565415244595 0.15123456790123457 0.1168141592920354 "" "" 0.08144117095139801 0.17714392944267218 0.2871082754738225 0.292550197035091 0.16175642709701632 "" "" 0.028909787530477186 0.12957157784743992 0.30616509926854757 0.3385579937304075 0.19679554162312782 "" 0.4612497654344155 0 0.24263464064552448 0.05986113717395384 0.03884406079939951 0.1974103959467067
 0 1083 533 3641 0 0 0 22385 0 0 0 0 "" "" "" 0.20601103290850295 0.10138862469088834 0.6926003424006087 0 0 0 "" "" 0.23640167364016737 0.12831241283124128 0.6352859135285913 0 0 0 "" "" 1120 552 3747 0 0 0 "" 0.2066801992987636 0.1018638125115335 0.6914559881897029 0 0 0 "" 678 368 1822 0 0 0 "" 0.23640167364016737 0.12831241283124128 0.6352859135285913 0 0 0 "" 1.0341643582640812 1.0356472795497185 1.0291128810766272 0 0 0 "" 1 1 1 0 0 0 "" 5419 "" "" 0.10204834840376453 0.2018822661007566 0.32552131389555267 0.25816571323122345 0.11238235836870271 "" "" 0.8162482566248257 0.04811715481171548 0.06764295676429567 0.05369595536959554 0.014295676429567642 "" "" 1.271264367816092 1.193020719738277 1.135135135135135 0.9119947848761408 0.7454100367197063 "" "" 29.2625 0.39316239316239315 0.21627647714604237 0.1535393818544367 0.07635009310986965 "" "" 0.08274681377211338 0.1744340878828229 0.2956058588548602 0.29180140764694695 0.1554118318432566 "" "" 0.02789400278940028 0.12238493723849372 0.3127615062761506 0.349721059972106 0.18723849372384938 "" 0.4544416967852387 0 0.2415826517024919 0.06543656077610804 0.03975651512269355 0.19878257561346777
 0 1151 543 3726 0 0 0 22797 0 0 0 0 "" "" "" 0.21236162361623617 0.10018450184501845 0.6874538745387454 0 0 0 "" "" 0.2476489028213166 0.12713340299547196 0.6252176941832114 0 0 0 "" "" 1191 558 3841 0 0 0 "" 0.21305903398926654 0.0998211091234347 0.6871198568872987 0 0 0 "" 711 365 1795 0 0 0 "" 0.2476489028213166 0.12713340299547196 0.6252176941832114 0 0 0 "" 1.0347523892267594 1.0276243093922652 1.0308641975308641 0 0 0 "" 1 1 1 0 0 0 "" 5590 "" "" 0.10465116279069768 0.20500894454382826 0.3116279069767442 0.2588550983899821 0.11985688729874776 "" "" 0.8143504005572971 0.05363984674329502 0.05747126436781609 0.051549982584465345 0.022988505747126436 "" "" 1.3146067415730338 1.186335403726708 1.1224226804123711 0.9181472081218274 0.7604994324631101 "" "" 28.16867469879518 0.41397849462365593 0.1875 0.1522633744855967 0.11702127659574468 "" "" 0.08210332103321033 0.17822878228782288 0.2863468634686347 0.2907749077490775 0.1625461254612546 "" "" 0.028909787530477186 0.12957157784743992 0.3065134099616858 0.3385579937304075 0.19644723092998956 "" 0.47029520295202953 0 0.2367158671586716 0.057011070110701105 0.03782287822878229 0.1981549815498155
 0 1228 578 3689 0 0 0 23490 0 0 0 0 "" "" "" 0.22347588717015468 0.10518653321201092 0.6713375796178344 0 0 0 "" "" 0.24947589098532494 0.1187980433263452 0.6317260656883298 0 0 0 "" "" 1275 601 3805 0 0 0 "" 0.22443231825382856 0.10579123393768702 0.6697764478084844 0 0 0 "" 714 340 1808 0 0 0 "" 0.24947589098532494 0.1187980433263452 0.6317260656883298 0 0 0 "" 1.038273615635179 1.0397923875432526 1.0314448359989157 0 0 0 "" 1 1 1 0 0 0 "" 5681 "" "" 0.0985741946840345 0.19362788241506776 0.3212462594613624 0.2700228832951945 0.11652878014434079 "" "" 0.8053808525506638 0.05485674353598882 0.07197763801537387 0.0496156533892383 0.01816911250873515 "" "" 1.3053613053613053 1.1739594450373532 1.1766602192134108 0.9213213213213213 0.7250821467688937 "" "" 31.14864864864865 0.45375722543352603 0.23462414578587698 0.1424272818455366 0.09171075837742504 "" "" 0.07807097361237489 0.17051865332120109 0.2822565969062784 0.30300272975432213 0.16615104640582348 "" "" 0.02585604472396925 0.12089447938504543 0.30677847658979734 0.34835779175401815 0.19811320754716982 "" 0.47916287534121926 0 0.23075523202911738 0.05386715195632393 0.04076433121019108 0.19545040946314832
 0 1099 530 3754 0 0 0 23095 0 0 0 0 "" "" "" 0.20416124837451236 0.0984581088612298 0.6973806427642578 0 0 0 "" "" 0.23378425251474158 0.12209503988900451 0.644120707596254 0 0 0 "" "" 1147 545 3851 0 0 0 "" 0.20692765650369835 0.09832220819051056 0.6947501353057911 0 0 0 "" 674 352 1857 0 0 0 "" 0.23378425251474158 0.12209503988900451 0.644120707596254 0 0 0 "" 1.043676069153776 1.028301886792453 1.0258391049547149 0 0 0 "" 1 1 1 0 0 0 "" 5543 "" "" 0.10265199350532203 0.2065668410607974 0.32834205303987013 0.2522099945877684 0.1102291178062421 "" "" 0.8067984738120014 0.05133541449878599 0.07769684356573014 0.05029483177245924 0.01387443635102324 "" "" 1.24235807860262 1.2486368593238821 1.1010284331518452 0.9161205766710354 0.7370325693606755 "" "" 26.735632183908045 0.43529411764705883 0.23284823284823286 0.1505711318795431 0.07532956685499058 "" "" 0.08508266765744009 0.17035110533159947 0.3070778376370054 0.2834850455136541 0.15400334386030096 "" "" 0.030176899063475548 0.11793270898369754 0.33368019424210893 0.3340270551508845 0.1841831425598335 "" 0.4644250417982538 0 0.23332714099944268 0.06446219580159762 0.039754783577930525 0.1980308378227754
 0 1169 557 3783 0 0 0 23195 0 0 0 0 "" "" "" 0.2121982210927573 0.10110727899800327 0.6866944999092395 0 0 0 "" "" 0.24764562260202302 0.12731077781653297 0.6250435995814441 0 0 0 "" "" 1210 572 3902 0 0 0 "" 0.21287825475017594 0.10063335679099226 0.6864883884588318 0 0 0 "" 710 365 1792 0 0 0 "" 0.24764562260202302 0.12731077781653297 0.6250435995814441 0 0 0 "" 1.0350727117194183 1.0269299820466786 1.0314565159925986 0 0 0 "" 1 1 1 0 0 0 "" 5684 "" "" 0.10608726249120337 0.20548909218859956 0.30964109781843774 0.2584447572132301 0.1203377902885292 "" "" 0.8140913847227067 0.05406348099058249 0.0572026508545518 0.05162190442971747 0.023020579002441578 "" "" 1.3137254901960784 1.184584178498986 1.1246006389776357 0.918125 0.760845383759733 "" "" 28.120481927710845 0.4155495978552279 0.18700114025085518 0.15257731958762888 0.11702127659574468 "" "" 0.08331820657106553 0.1789798511526593 0.28408059538936287 0.2904338355418406 0.1631875113450717 "" "" 0.028950122078828043 0.13010115102895012 0.3058946634112312 0.3383327520055808 0.19672131147540983 "" 0.47957887093846435 0 0.22871664548919948 0.054637865311308764 0.038482483209293886 0.19858413505173353
 0 1098 545 3715 0 0 0 23410 0 0 0 0 "" "" "" 0.20492721164613661 0.1017170586039567 0.6933557297499067 0 0 0 "" "" 0.23681453021306323 0.12818721620677612 0.6349982535801607 0 0 0 "" "" 1135 565 3829 0 0 0 "" 0.20528124434798337 0.10218846084282872 0.6925302948091879 0 0 0 "" 678 367 1818 0 0 0 "" 0.23681453021306323 0.12818721620677612 0.6349982535801607 0 0 0 "" 1.0336976320582878 1.036697247706422 1.030686406460296 0 0 0 "" 1 1 1 0 0 0 "" 5529 "" "" 0.10273105444022428 0.2027491408934708 0.32519442937240006 0.25718936516549107 0.11213601012841382 "" "" 0.8162766329025498 0.048201187565490744 0.06741180579811387 0.05378973105134474 0.014320642682500873 "" "" 1.2792792792792793 1.1887592788971368 1.13653603034134 0.9109545163356823 0.748792270531401 "" "" 29.2125 0.39316239316239315 0.21540178571428573 0.1536926147704591 0.07677902621722846 "" "" 0.08286674132138858 0.17599850690556176 0.2952594251586413 0.29134005225830534 0.15453527435610304 "" "" 0.027942717429269997 0.1225986727209221 0.31295843520782396 0.3499825358016067 0.18651763884037723 "" 0.465658827920866 0 0.23516237402015677 0.06289660321015304 0.03863381858902576 0.19764837625979842
